,Req_Time,Acc_TarA,EPSDAIReq,easting,northing,speed,yaw,Loc_Time
1481,1615539128.7826974,0.6822431206703186,1.1744426717066936,1567.4275576375655,-572.2565021608025,4.276249408721924,-2.3402233510303225,1615539128.7814932
1482,1615539128.8316588,0.6787280082702636,1.242705391405829,1567.2801522433874,-572.408413618803,4.236102104187012,-2.3403126331387685,1615539128.8307958
1483,1615539128.8822124,0.6975377738475799,1.295681582722688,1567.1342081150503,-572.5586780006997,4.1904821395874015,-2.340365398805379,1615539128.8807435
1484,1615539128.9508102,0.6887312591075897,1.3727963783653534,1566.9901843143161,-572.7068870137447,4.128693103790283,-2.3404652363509824,1615539128.948589
1485,1615539128.9900017,0.7218152284622192,1.4319531804737116,1566.8478676001541,-572.8547192928381,4.070456027984618,-2.3407219182414285,1615539128.9886794
1486,1615539129.0374553,0.7013275623321533,1.4911385987200636,1566.7078671716156,-573.0005681207404,4.0137457847595215,-2.3408920622918776,1615539129.0361702
1487,1615539129.0875585,0.7229294061660766,1.5321556884081071,1566.5698529448125,-573.1447585225105,3.9700422286987305,-2.34108959235598,1615539129.0862253
1488,1615539129.1322606,0.6756944596767426,1.5422687285809469,1566.4332273707844,-573.2876643608324,3.937384843826294,-2.3412982651430787,1615539129.1313438
1489,1615539129.181977,0.720039701461792,1.5441321538770465,1566.2973625438754,-573.4296523476952,3.9151029586791988,-2.3414561491980104,1615539129.181795
1490,1615539129.232765,0.7002281963825225,1.5623499983545153,1566.1619026426342,-573.5709328693338,3.9018568992614746,-2.3416359588993103,1615539129.2316346
1491,1615539129.2834852,0.6362760365009308,1.5777163118675022,1566.0265787427195,-573.7117598839104,3.8947603702545166,-2.341757700012866,1615539129.2807605
1492,1615539129.3358564,0.6388792514801025,1.6046406753513212,1565.8912755568745,-573.8521947017871,3.8901021480560303,-2.3418225890855284,1615539129.330149
1493,1615539129.3813286,0.6425681173801422,1.6271741173741057,1565.7557077077215,-573.9925076388754,3.896830558776856,-2.3418560230664647,1615539129.3799891
1494,1615539129.432985,0.6227396249771118,1.6523261691745392,1565.6195713862546,-574.1332215256989,3.9128713607788086,-2.3419245319345414,1615539129.4307208
1495,1615539129.4812539,0.6109406113624573,1.6751413302633211,1565.482581407763,-574.2747109145857,3.9395077228546143,-2.342031762694856,1615539129.481234
1496,1615539129.5351126,0.5926942586898803,1.6960485039976412,1565.3443883428115,-574.4175511118956,3.977785348892212,-2.3421983850199406,1615539129.5337362
1497,1615539129.58215,0.5709939420223236,1.770506956455406,1565.2046990898668,-574.5623094774783,4.030289173126222,-2.3424104753187938,1615539129.582128
1498,1615539129.6320136,0.5464829623699188,1.8410645290786531,1565.063271431427,-574.7087724669836,4.080071449279785,-2.3425934190903788,1615539129.6307821
1499,1615539129.6811945,0.546789538860321,1.903772167990761,1564.919988839363,-574.8571355459279,4.132886886596681,-2.3427344927099143,1615539129.679174
