,Req_Time,Acc_TarA,EPSDAIReq,easting,northing,speed,yaw,Loc_Time
0,1615451679.514137,-1.3553272843360902,-0.9939792532150258,1874.1208687070762,-251.18570713186642,7.324050903320312,-2.3306738936942013,1615451679.3500805
1,1615451679.5142436,-1.4367974281311031,-1.0361518173200344,1873.86947375664,-251.4496623985469,7.2620062828063965,-2.3305677665055726,1615451679.5141938
2,1615451679.514293,-1.6249838948249815,-1.0605282656393582,1873.620080716792,-251.7113994713873,7.203118324279785,-2.3305067831830706,1615451679.51429
3,1615451679.5143812,-1.4759867072105406,-1.0810424113886652,1873.4221092124355,-251.91906927758828,7.1524109840393075,-2.33044398806918,1615451679.514375
4,1615451679.5624232,-1.4055525064468384,-1.0952264567885082,1873.0793243792725,-252.27856262959543,7.050884246826173,-2.330622250989884,1615451679.562399
5,1615451679.6137142,-1.4287721395492552,-1.1203749086122348,1872.8374822261976,-252.53216237667945,6.980052471160889,-2.3308388732630334,1615451679.6102564
6,1615451679.6619296,-1.4938419580459594,-1.1369654717895077,1872.5982514091886,-252.78279212722558,6.902409553527832,-2.330867700045984,1615451679.6619039
7,1615451679.7121058,-1.382991087436676,-1.1748936869581026,1872.361776768113,-253.03044649027285,6.8171730041503915,-2.3307560439858976,1615451679.7101984
8,1615451679.7665875,-1.310828709602356,-1.2166343530034447,1872.1281445045609,-253.27538634790108,6.735767364501952,-2.3307068894578693,1615451679.7642722
9,1615451679.8118556,-1.4034901142120357,-1.2276123009030715,1871.8976161290195,-253.51775126345456,6.658069610595702,-2.330802460877728,1615451679.8116062
10,1615451679.867768,-1.6229031801223752,-1.231407031085158,1871.6703839190304,-253.7573725152761,6.579090595245361,-2.331012038338792,1615451679.8666725
11,1615451679.9154232,-1.4333832025527953,-1.2174470352358602,1871.4460268289552,-253.99396599270406,6.4926395416259775,-2.331222532760937,1615451679.913585
12,1615451679.9625616,-1.3353762865066527,-1.1934533245601202,1871.224068823736,-254.22746624238792,6.414033889770508,-2.3313255660044008,1615451679.9605806
13,1615451680.0116699,-1.2966955780982972,-1.1965284349907963,1871.0042885818984,-254.45737287262455,6.331767559051514,-2.331163852784357,1615451680.010685
14,1615451680.0702047,-1.2292767405509948,-1.178251343430904,1870.7872666444166,-254.68405798822639,6.252544403076173,-2.3313035373312467,1615451680.0686352
