,Req_Time,Acc_TarA,EPSDAIReq,easting,northing,speed,yaw,Loc_Time
0,1615452579.506364,0.5820776343345642,-95.9279736665954,1929.6299582436914,457.7523166509345,1.8698264360427856,0.006667801420046493,1615452579.5063558
1,1615452579.506534,0.5847770690917968,-97.9807011912703,1929.741487301013,457.7551676924341,1.8559240102767944,0.004199266630888018,1615452579.5065315
2,1615452579.5066862,0.5992724835872649,-99.7549740858214,1929.833919328288,457.7572414134629,1.85215163230896,0.002084389967549467,1615452579.5066845
3,1615452579.5368345,0.6126438319683075,-101.14816791433356,1929.9450594456866,457.75965971918777,1.858352303504944,-0.0007020545726377071,1615452579.5358136
4,1615452579.5851555,0.5979627549648284,-102.26021775960112,1930.037705212599,457.7617598818615,1.8609087467193604,-0.003270682685401097,1615452579.5851276
5,1615452579.636894,0.5916897237300873,-103.10447009781744,1930.13047360396,457.76361409015954,1.8643791675567627,-0.006047963915402846,1615452579.6355734
6,1615452579.6875384,0.5918650627136229,-103.7195291387728,1930.2235048190923,457.76523557212204,1.8697876930236816,-0.00898921200439204,1615452579.6867115
7,1615452579.735942,0.5822873175144195,-104.71874185018328,1930.317060106434,457.7665280145593,1.882005333900452,-0.01202178065912733,1615452579.7348359
8,1615452579.7843823,0.5731750369071961,-105.72984340273823,1930.4114912079528,457.7676298110746,1.90400505065918,-0.0151397966023297,1615452579.783138
9,1615452579.8349602,0.5616517305374146,-106.80956392212877,1930.506926382368,457.76823170855636,1.924353837966919,-0.01833131663319424,1615452579.8338776
10,1615452579.890793,0.5524900913238525,-107.91564752990335,1930.6036217077053,457.76838717330253,1.9525086879730225,-0.021633596637200637,1615452579.890773
11,1615452579.9345856,0.5457001090049743,-109.07014919504257,1930.7017434884326,457.76813340280205,1.9831008911132808,-0.02506774015827913,1615452579.9338787
12,1615452579.9850712,0.5387457311153412,-110.25374900673808,1930.8012863170586,457.7677798550576,2.012204647064209,-0.028703461964846782,1615452579.9839616
13,1615452580.034968,0.5547820866107939,-111.32545193540224,1930.9024885419642,457.76693674828863,2.046424388885498,-0.032452672706467844,1615452580.0349526
14,1615452580.0892742,0.5214446187019348,-112.29869199192377,1931.005090690509,457.7650527930818,2.080080509185791,-0.036861542507118865,1615452580.0882726
15,1615452580.1406472,0.5220984816551208,-113.10056338499693,1931.108621256135,457.76078179990867,2.1070780754089355,-0.040627348991185384,1615452580.1394598
16,1615452580.188362,0.5071460723876953,-113.6840791995287,1931.2136688970493,457.75599474739283,2.140187740325928,-0.04439723828906425,1615452580.1872218
17,1615452580.2351887,0.5234772503376007,-114.6711061179426,1931.3204187714146,457.75100795226166,2.172485113143921,-0.04828882548614713,1615452580.2341435
18,1615452580.2873425,0.5293312609195708,-115.68959098244257,1931.4287932221773,457.7457894203253,2.204784154891968,-0.05232684186302837,1615452580.2857385
19,1615452580.3396187,0.4940683126449585,-116.96095587293671,1931.5387365017086,457.7401914796792,2.235199213027954,-0.05645626296543212,1615452580.3345525
20,1615452580.384049,0.5154161095619201,-118.19111668519972,1931.650197980576,457.73391334898764,2.268661975860596,-0.06056145429014924,1615452580.3833954
21,1615452580.4349794,0.5884996891021729,-119.40136508418767,1931.762870007311,457.72671833680937,2.2935118675231934,-0.06463854312610186,1615452580.434218
22,1615452580.4848163,0.5592134952545166,-120.57852465169405,1931.8771431847708,457.71884954161936,2.32271146774292,-0.06874329712366825,1615452580.4840767
23,1615452580.5350306,0.5361935794353485,-121.62964579063959,1931.9929117863649,457.71042179409415,2.3553895950317383,-0.07297281894987306,1615452580.5338984
24,1615452580.5850713,0.5379803895950317,-122.48867063411785,1932.1099359302896,457.70149890193716,2.379514217376709,-0.07734324893839997,1615452580.5836768
25,1615452580.6357875,0.4824010968208313,-123.54738820769842,1932.22835610772,457.69216949073603,2.4035935401916504,-0.08171441170341327,1615452580.6343017
26,1615452580.6848512,0.4045780718326568,-124.54407516535281,1932.3480255387256,457.68213546322664,2.4299356937408447,-0.08604992381461997,1615452580.683607
27,1615452580.7362506,0.4247412621974945,-125.38292740690052,1932.4689566373127,457.67134006693965,2.455768823623657,-0.09040498448611364,1615452580.7347
28,1615452580.7859664,0.38027248084545134,-126.66942535890541,1932.5910377982655,457.6597141604871,2.4814860820770264,-0.09486845919879502,1615452580.785075
29,1615452580.8363814,0.3181946724653244,-128.16249584733592,1932.7144812315241,457.6475392454304,2.5048158168792725,-0.09943718063385693,1615452580.8363054
30,1615452580.889035,0.3812949001789093,-129.4527057519268,1932.8391651762067,457.63464877102524,2.529427051544189,-0.10405144226441272,1615452580.8877275
31,1615452580.9468806,0.4839168727397918,-130.65680530980205,1932.9902810188944,457.61791580403224,2.5618822574615483,-0.10956168306544607,1615452580.9468634
32,1615452580.9867785,0.4263770818710328,-131.67096759078456,1933.092046249425,457.60621004272247,2.5808022022247314,-0.11324498111625304,1615452580.984001
33,1615452581.0358355,0.4090056598186493,-132.97155759470263,1933.2203432888489,457.5910061169416,2.6070420742034908,-0.11784275097362695,1615452581.0341525
34,1615452581.096231,0.3998659640550613,-134.26406285002446,1933.349684773595,457.57567420694977,2.626699209213257,-0.12235724563969455,1615452581.0948858
35,1615452581.1443794,0.4045352190732955,-135.82094646948954,1933.4800388691363,457.5609455676749,2.6384923458099365,-0.12723282697175795,1615452581.1434214
36,1615452581.1914716,0.3948359489440917,-137.36596500383268,1933.611308386084,457.5455953986384,2.6650097370147705,-0.13217050399446792,1615452581.1901774
37,1615452581.2397692,0.3885035574436188,-138.64492266331794,1933.7434946846915,457.52947398275137,2.6839430332183842,-0.13707803612666974,1615452581.2397158
38,1615452581.2882195,0.3808431774377823,-139.69875893616666,1933.8766502712388,457.512589332182,2.7027370929718018,-0.1419480662121542,1615452581.2864678
39,1615452581.3354099,0.3835537970066071,-140.5361878914507,1934.010773870861,457.4947474170477,2.7234349250793457,-0.14683844179271555,1615452581.332849
40,1615452581.3865151,0.3171846121549606,-141.99288965229348,1934.1457395688628,457.47593477601197,2.745980262756348,-0.15175354509339936,1615452581.3834784
41,1615452581.4352047,0.2125141590833664,-143.39632810169462,1934.2814052488534,457.4561958727427,2.760849475860596,-0.1567231706822262,1615452581.433908
42,1615452581.4855676,0.24126514345407485,-144.63991309995447,1934.4179124340296,457.43539199838415,2.7818007469177246,-0.16176965339800775,1615452581.4849179
43,1615452581.5356438,0.2378907844424248,-145.72035046348023,1934.555240400543,457.4136532326229,2.8021390438079834,-0.1668855977920111,1615452581.5336056
44,1615452581.586691,0.2268847405910492,-147.4071906635362,1934.6933613246076,457.39119957946235,2.8207316398620605,-0.17203190075718267,1615452581.586676
45,1615452581.6352756,0.2265208259224892,-149.3599861879025,1934.8324339631945,457.3679563663901,2.8402907848358154,-0.17716531373279004,1615452581.6347535
46,1615452581.6855607,0.188787505030632,-151.9348871689501,1934.972429226909,457.3440660056658,2.857615232467652,-0.1823362292787136,1615452581.6839552
47,1615452581.735875,0.13569786846637727,-154.39840095078003,1935.1133111229865,457.3194825099781,2.8807828426361084,-0.18755657855298616,1615452581.7347353
48,1615452581.7878685,0.1455092564225197,-156.4769470793614,1935.2548435672647,457.2941520856692,2.8931455612182617,-0.19278911495528006,1615452581.7852356
49,1615452581.8345249,0.16201804131269454,-158.48560136017167,1935.397022527992,457.26782863680273,2.9067690372467037,-0.1980665264953561,1615452581.8335311
50,1615452581.8855257,0.1693667858839035,-160.37007338986842,1935.5397849746514,457.240617422387,2.919379711151123,-0.2034074955091405,1615452581.884728
51,1615452581.9365425,0.1505257561802864,-161.91600972999382,1935.6830865079535,457.2123073800467,2.9388043880462646,-0.20875290156876256,1615452581.936525
52,1615452581.990888,0.1533115655183792,-163.47154833639368,1935.8267870302082,457.1828919351101,2.950106382369995,-0.2140365512995578,1615452581.9893556
53,1615452582.0428588,0.1755827248096466,-165.3392704796267,1935.9710595534414,457.1524103917182,2.965060949325561,-0.2193811501967607,1615452582.038895
54,1615452582.0935574,0.15900283455848693,-166.85628357667838,1936.1159885473896,457.12119512725616,2.973655462265014,-0.2236981349049192,1615452582.0928578
55,1615452582.1407392,0.1626258239150047,-167.9954792800619,1936.262850674917,457.09044719813386,2.9851725101470947,-0.2291269300560346,1615452582.1406293
56,1615452582.1885507,0.15563226044178008,-169.01867704352532,1936.410139218904,457.05910570686683,2.994964599609375,-0.2345631903817865,1615452582.1871474
57,1615452582.2354662,0.15863855779170988,-169.900154784675,1936.5575498247051,457.0268440884538,3.00295639038086,-0.23998061366562776,1615452582.2341564
58,1615452582.2865994,0.1732995480298996,-171.2516962921478,1936.705107952352,456.99358874186873,3.01066255569458,-0.24534824274081604,1615452582.2854273
59,1615452582.3366966,0.21711560934782026,-172.74018764388907,1936.8525597247065,456.95918858610094,3.0140843391418457,-0.2507312056854006,1615452582.3356676
60,1615452582.3843162,0.20044516324996947,-173.91004909889224,1937.0001388821986,456.9237861591391,3.0211009979248047,-0.2562290491335044,1615452582.3830626
61,1615452582.4353318,0.1948015034198761,-174.44574460924233,1937.1476928234915,456.8874249896034,3.030880689620972,-0.2618123905718899,1615452582.434435
62,1615452582.4857187,0.19354832023382185,-175.32287775457291,1937.2954508332766,456.85032531293115,3.036629438400269,-0.2674070041494364,1615452582.4847426
63,1615452582.5345235,0.18903793394565585,-176.14635803674201,1937.4433879470453,456.8124742275104,3.041787385940552,-0.2730217614969047,1615452582.533959
64,1615452582.5860858,0.18776931017637247,-177.36171830874903,1937.5916049359948,456.7739776470698,3.047568082809448,-0.27877233630014603,1615452582.5848749
65,1615452582.6351724,0.18849777728319167,-178.4087484452094,1937.7396505948852,456.7346134232357,3.051680088043213,-0.2847089206330693,1615452582.634398
66,1615452582.6853466,0.18350504487752914,-179.66987226193595,1937.887786379899,456.6946467263624,3.058863401412964,-0.2909881855816831,1615452582.6840699
67,1615452582.7346966,0.17522232234477994,-180.55526138375927,1938.036173265078,456.6537311808206,3.07513689994812,-0.2975991064072479,1615452582.7343564
68,1615452582.7855847,0.16785550117492676,-181.157244498742,1938.184761796321,456.6116380575113,3.080055952072144,-0.304514876999208,1615452582.7848208
69,1615452582.8343358,0.17066243439912795,-181.9116651143909,1938.333171480161,456.5679854918271,3.0880043506622314,-0.3115428521558783,1615452582.8330147
70,1615452582.8852046,0.16602866649627684,-182.75691923741184,1938.4816144816575,456.5228199046105,3.099174976348877,-0.31863637592768057,1615452582.885157
71,1615452582.9359307,0.16569450944662092,-183.7982277518153,1938.630171333847,456.4762907857075,3.1074469089508057,-0.32605760631521585,1615452582.934959
72,1615452582.9871788,0.1618528962135315,-184.63643644353704,1938.77880741423,456.42855172092095,3.11368727684021,-0.3340448404690945,1615452582.9871507
73,1615452583.0348914,0.16338373124599456,-185.1886505235745,1938.9275375645373,456.3797532734461,3.1236600875854488,-0.3425511805021981,1615452583.0340376
74,1615452583.0935647,0.1548028588294983,-185.33098735749047,1939.0759904460285,456.32978176465264,3.1327433586120605,-0.3514940557602788,1615452583.0925195
75,1615452583.140599,0.15475407689809798,-185.6748114309568,1939.2229117833774,456.2778138942085,3.1357839107513428,-0.3605435228485416,1615452583.1398807
