,Req_Time,Acc_TarA,EPSDAIReq,easting,northing,speed,yaw,Loc_Time
0,1615187789.3985574,0.02649161983281374,5.1133254298775235,-62.159622735576704,143.0601568929851,13.84554386138916,2.685449955242656,1615187789.3985534
1,1615187789.3987055,0.027956586517393592,5.103104526472459,-62.65623068716377,143.30456079449502,13.846426010131836,2.686188300446431,1615187789.3986974
2,1615187789.4346006,0.026887508109211918,5.095975373855471,-63.650537596549846,143.7919474313967,13.849878311157227,2.6878654293696536,1615187789.4301405
3,1615187789.4862113,0.025827607326209544,5.090994740601119,-64.27274785388727,144.09546604938802,13.854066848754885,2.6888438908807184,1615187789.4855306
4,1615187789.5371447,0.02646435033529997,5.087535612971825,-64.89543556165881,144.398214191664,13.853519439697266,2.689830714159509,1615187789.5341508
5,1615187789.5839245,0.02274111174046993,5.085233287165231,-65.39378877688432,144.63998474786058,13.858084678649902,2.69060971617989,1615187789.573361
6,1615187789.6351702,0.014949565567076203,5.0837908974082655,-66.14185173931763,145.00244598230347,13.870142936706545,2.691872266242299,1615187789.6334088
7,1615187789.684044,0.010785874724388122,5.069795377242592,-66.64060511928983,145.243913854938,13.869110107421875,2.692692559838082,1615187789.673661
8,1615187789.7408025,0.01450946219265461,5.055723118388396,-67.38869090110529,145.60562485828996,13.86051082611084,2.6940929608917354,1615187789.7406821
9,1615187789.7863839,0.01876094937324524,5.054555073461394,-68.01212370023131,145.9069018755108,13.863637924194336,2.6953181177985197,1615187789.7834349
10,1615187789.8341482,0.020734271407127382,5.103407850915415,-68.51068931963528,146.14751179749146,13.854331970214846,2.696323549620716,1615187789.8229058
11,1615187789.8831253,0.02662819232791662,5.250071308990266,-69.13387917657383,146.44718144042415,13.84608554840088,2.6975036614295536,1615187789.87378
12,1615187789.9340699,0.0347117867320776,5.348711055080571,-69.88189207756659,146.8048884216696,13.826558113098145,2.6987744128639313,1615187789.9332802
13,1615187789.98719,0.043896859511733055,5.489020590492821,-70.38073943811469,147.0423971717246,13.824676513671875,2.6995510566303333,1615187789.9767199
14,1615187790.0432146,0.048049658164381975,5.561658494760568,-71.00351115397645,147.33850054861978,13.808467864990234,2.7004881167498787,1615187790.0323825
15,1615187790.0904622,0.05591004900634288,5.679111149554569,-71.62539312068839,147.63369991816583,13.80921459197998,2.7012904877864665,1615187790.0802276
16,1615187790.145731,0.05198893398046493,5.821785659734642,-72.37215881992597,147.9864907884039,13.80515193939209,2.7022593748052275,1615187790.1397936
17,1615187790.1860006,0.05342298075556755,5.9352298067149425,-72.87056891992687,148.22118477430197,13.806009292602539,2.7029703583950524,1615187790.1759665
18,1615187790.2607589,0.05420404709875583,5.95918889958341,-73.86780381586868,148.68990993360055,13.80543613433838,2.7045773940228504,1615187790.2534792
19,1615187790.2889135,0.04874567948281765,5.989667399333148,-74.24171200190905,148.8652867823839,13.813185691833494,2.7053062246340205,1615187790.2842038
20,1615187790.3322005,0.039934076368808746,6.034270677117887,-74.7404186890344,149.09897338040173,13.809799194335938,2.7062271384334036,1615187790.322832
21,1615187790.3849366,0.05681637562811375,6.073618621265257,-75.4884297676035,149.44866143725812,13.8065767288208,2.7075993162040555,1615187790.384228
22,1615187790.4414494,0.057965354993939386,6.1024285688770314,-76.111380612012,149.7398558277637,13.799945831298828,2.7088529441084206,1615187790.4361286
23,1615187790.488961,0.06413487419486046,6.2615738843559745,-76.73402054596227,150.03021345892918,13.785255432128904,2.71001494128458,1615187790.4857655
24,1615187790.5418494,0.07394490912556648,6.3452594267184965,-77.35688220174052,150.3197165383026,13.775627136230467,2.711155815927625,1615187790.5345418
