,Req_Time,Acc_TarA,EPSDAIReq,easting,northing,speed,yaw,Loc_Time
0,1615452279.475825,-0.5,0.07819099067304253,253.44425136700738,667.6238825744948,0.0019313207594677808,-0.2479616957782393,1615452279.4758205
1,1615452279.4759252,-0.5,0.07752814068499912,253.44420750206336,667.6239365246147,0.0020124611910432573,-0.2479569889743127,1615452279.47592
2,1615452279.476374,-0.5,0.12814226307207507,253.44411603896882,667.6239912626334,0.0026400757487863307,-0.2479625353863294,1615452279.4762347
3,1615452279.5264642,-0.5,0.07000315453790155,253.44401381106582,667.6240284373052,0.0024413112550973892,-0.24796851050357016,1615452279.5252454
4,1615452279.5757105,-0.5,-0.005149925917634046,253.44393036572728,667.6240497762337,0.0021260292269289494,-0.24798028644947295,1615452279.574892
5,1615452279.6269534,-0.5,-0.07808666816115385,253.44386209687215,667.6240675370209,0.0018601075280457735,-0.2479808568754324,1615452279.625626
6,1615452279.6757855,-0.5,-0.14471438401310313,253.44381561322368,667.6240782858804,0.0015652475412935019,-0.2479814684562557,1615452279.6748195
7,1615452279.7261398,-0.5,-0.22445054392204286,253.44377123506274,667.6241011968814,0.0012806248851120472,-0.2479842049230833,1615452279.7247493
8,1615452279.7757692,-0.5,-0.27264708572835705,253.4436908130301,667.6241324665025,0.0015556348953396082,-0.24798420802976925,1615452279.7747598
9,1615452279.8256776,-0.5,-0.2955305329400713,253.44358830532286,667.6241530119441,0.002000000094994902,-0.2480031399826847,1615452279.8247874
10,1615452279.8764193,-0.5,-0.29719805400955845,253.4434769781656,667.6241581789218,0.001910497318021953,-0.248000130354376,1615452279.874838
11,1615452279.9312818,-0.5,-0.2964347226875951,253.4433835183736,667.6241497448647,0.0016401219181716444,-0.2479853859350281,1615452279.9279082
12,1615452279.9765706,-0.5,-0.2938807274996882,253.4433123752824,667.6241664458066,0.0008544003940187395,-0.247976971981957,1615452279.9755118
13,1615452280.0283995,-0.5,-0.10221139200064787,253.44327268609774,667.6241848422213,0.0006324555142782629,-0.2479856854160744,1615452280.0247002
14,1615452280.0844636,-0.5,0.12403072570772974,253.44322389643642,667.6242288947104,0.00031622775713913137,-0.2478535659813738,1615452280.0828154
15,1615452280.131539,-0.5,0.14378052413952402,253.44319436838848,667.6242859358899,0.0008544003940187395,-0.2478582452440051,1615452280.1301868
16,1615452280.176204,-0.5,0.09739781713928886,253.44313938904088,667.6243589203805,0.0014866068959236145,-0.24786734151609405,1615452280.1753447
17,1615452280.229614,-0.5,0.029644140384526736,253.44308143045052,667.6244241930543,0.0008062257547862827,-0.2478691900466647,1615452280.228224
18,1615452280.2758644,-0.5,0.15526325102189165,253.4430336477235,667.6244715559296,0.0005830951849929987,-0.2478773636504446,1615452280.2745235
19,1615452280.3270714,-0.5,0.1308636590254016,253.44299602741376,667.6244998988694,0.0007810249226167798,-0.2478895943942437,1615452280.325662
20,1615452280.3772569,-0.5,0.0683840785922609,253.44297546905,667.6245235260577,0.0006403124425560236,-0.2478791819170061,1615452280.3763285
21,1615452280.4260864,-0.5,0.0012482626143770286,253.4429540663841,667.6245538187212,0.0007071067811921238,-0.24787147819076724,1615452280.4249086
22,1615452280.4761596,-0.5,0.05478578989518676,253.44292823621072,667.624604145065,0.0004123105609323829,-0.2478844576808157,1615452280.4752936
23,1615452280.5270386,-0.5,0.13542991269956114,253.4428816620493,667.6246670112014,0.0008062257547862827,-0.2478764407028828,1615452280.5257585
24,1615452280.5756862,-0.5,0.09644917399163512,253.4428357282886,667.624711016193,0.0005830951849929987,-0.2478797767601217,1615452280.5746286
25,1615452280.6350775,-0.5,0.03565815381459022,253.44280193408488,667.6247404059395,0.0005830951849929987,-0.24788821270434155,1615452280.6273592
26,1615452280.6772006,-0.5,0.01700995456168651,253.44278721592855,667.6247716965154,0.00044721359154209495,-0.24789935265226465,1615452280.6763544
27,1615452280.7259414,-0.5,-0.028199733379303583,253.4427801843267,667.6248072963207,0.0009219544590450824,-0.24788966897216266,1615452280.7245104
28,1615452280.7778842,-0.5,-0.07010556487465543,253.44276004994754,667.624856420327,0.00014142136205919087,-0.2478922268394479,1615452280.7760913
29,1615452280.826533,-0.5,-0.10470802219497588,253.4427313065389,667.6249034665525,0.0006324555142782629,-0.24789101249171444,1615452280.825382
30,1615452280.8800435,-0.5,-0.1300312823155914,253.44269326340873,667.6249639750458,0.001341640716418624,-0.2478929444490233,1615452280.874901
31,1615452280.9260974,-0.5,-0.14864114237586798,253.4426684952341,667.6250209370628,0.00022360679577104747,-0.2478906831829909,1615452280.9259202
32,1615452280.9764447,-0.5,-0.12262622919574108,253.44264471309728,667.625080099795,0.00022360679577104747,-0.24789730564285145,1615452280.9750984
33,1615452281.030959,-0.5,-0.08694096061545621,253.4426293753204,667.6251313611865,0.0005656854482367635,-0.2479021847805886,1615452281.0252962
34,1615452281.0881255,-0.5,-0.07624162457484929,253.44261780392844,667.6251803427002,0.001131370896473527,-0.24777950672192997,1615452281.0821419
35,1615452281.1264033,-0.5,-0.07393229637822174,253.44264019047841,667.6250369292684,0.0008544003940187395,-0.2477695776485352,1615452281.125144
36,1615452281.1760302,-0.5,0.059968117448135336,253.44265776465178,667.624890267849,0.0010440306505188346,-0.2477842051831829,1615452281.1749275
37,1615452281.2297087,-0.5,0.10215604673149524,253.44266906002304,667.6247669975272,0.0010770329972729087,-0.24780079312400655,1615452281.2283435
38,1615452281.2759414,-0.5,0.09269623759113113,253.4426868677256,667.6246347483248,0.0009486833005212248,-0.24779614609760664,1615452281.275152
39,1615452281.3261404,-0.5,0.06948066556455929,253.44270094565587,667.6245069960132,0.0006082762847654521,-0.2477978634492305,1615452281.324878
40,1615452281.3766866,-0.5,0.0498742520382007,253.4427126773517,667.6243526702748,0.0006324555142782629,-0.2478051135643968,1615452281.3757606
41,1615452281.4257505,-0.5,0.032137546924641755,253.44271818525158,667.6242250590585,0.0012206556275486946,-0.24781488883937786,1615452281.425152
42,1615452281.475655,-0.5,0.02247561917757069,253.44272568868476,667.6241029594094,0.0008544003940187395,-0.24782537551056205,1615452281.474872
43,1615452281.5273027,-0.5,0.03472533006229747,253.4427247893764,667.6239909799771,0.0011180340079590678,-0.24782678297897745,1615452281.5257814
44,1615452281.5759265,-0.5,0.02498615381040909,253.44271510245744,667.6238658376968,0.0015811388147994876,-0.2478415743651355,1615452281.574591
45,1615452281.6269224,-0.5,0.2389678207195493,253.4427068257937,667.6237683952786,0.0015264337416738274,-0.24783837604928116,1615452281.625516
46,1615452281.6783571,-0.5,0.2703495376988681,253.44270140491423,667.6236709044315,0.0010440306505188346,-0.2478404348920268,1615452281.6763842
47,1615452281.725386,-0.5,0.2521504964308885,253.442690306576,667.6235757260582,0.001389244454912841,-0.24783285087792156,1615452281.7253106
48,1615452281.7796626,-0.5,0.1925556869420093,253.44268349633785,667.6234516459517,0.001360147027298808,-0.24783299682235366,1615452281.7748456
49,1615452281.8306756,-0.5,0.10745127099453028,253.4426797937485,667.6233430374414,0.0008944271830841899,-0.24783156537311415,1615452281.825904
50,1615452281.8756506,-0.5,0.02730862129499345,253.4426703818026,667.6232345257887,0.001140175387263298,-0.2478366226915146,1615452281.8745973
51,1615452281.9289262,-0.5,-0.03748665620780664,253.44265831797387,667.6231382521801,0.001360147027298808,-0.24784207331986194,1615452281.9258919
52,1615452281.9753091,-0.5,-0.08846889719763057,253.44264485745225,667.623015392106,0.001081665395759046,-0.24785240006652706,1615452281.9745796
53,1615452282.029158,-0.5,-0.12688952094517486,253.44262795813847,667.6229147636333,0.001063014613464475,-0.2478358984671417,1615452282.0280151
54,1615452282.0836544,-0.5,-0.15475776495872665,253.44262035831343,667.6228006766178,0.0009899494471028447,-0.2476960077270537,1615452282.0826533
55,1615452282.1296766,-0.5,-0.17454963281218994,253.44257407519038,667.6227659583093,0.00036055513191968197,-0.24770487377276085,1615452282.1286788
56,1615452282.1760626,-0.5,-0.1892687310361851,253.44251812575385,667.6227225293405,0.0005830951849929987,-0.24770420218751804,1615452282.1745749
57,1615452282.2273664,-0.5,-0.19965680562795154,253.4424651261652,667.6226845956407,0.0005830951849929987,-0.2477040785134873,1615452282.2259445
58,1615452282.2765114,-0.5,-0.20805428116069807,253.44240350159816,667.6226434777491,0.0006082762847654521,-0.24769735220653635,1615452282.2755275
59,1615452282.3256178,-0.5,-0.2146176634501432,253.44234370760387,667.6225978937,0.0004123105609323829,-0.2477000830184972,1615452282.3247366
60,1615452282.3771484,-0.5,-0.2194423562270524,253.44227342365772,667.6225513746031,0.0005099019617773591,-0.2476903007098392,1615452282.37635
61,1615452282.4277587,-0.5,-0.2226499705007456,253.44221835280769,667.6225034953095,0.00036055513191968197,-0.24767747730458575,1615452282.4247696
62,1615452282.4755962,-0.5,-0.2248944872583974,253.4421613255981,667.6224523209968,0.0006324555142782629,-0.24768516115152436,1615452282.4745662
63,1615452282.5265472,-0.5,-0.22638788667717444,253.44209759542716,667.6223990409635,0.0005830951849929987,-0.247680080934404,1615452282.5252206
64,1615452282.57583,-0.5,-0.21762067313914266,253.442014825996,667.622346074786,0.0008544003940187395,-0.2476808555638859,1615452282.5744686
65,1615452282.62603,-0.5,-0.2058633658840733,253.44193681399338,667.6222930308431,0.0009486833005212248,-0.2476876752284987,1615452282.6251106
66,1615452282.6806536,-0.5,-0.10584176480554527,253.44186168099984,667.622241047211,0.0007211102638393639,-0.2476874451941031,1615452282.680592
67,1615452282.7292712,-0.5,-0.0642960732675437,253.4417819691589,667.6222002282739,0.0005385164986364543,-0.24767627728600544,1615452282.7282052
68,1615452282.7767491,-0.5,-0.045295820672795965,253.441719410941,667.6221602344885,0.0005000000237487257,-0.24766985929146684,1615452282.7766585
69,1615452282.829714,-0.5,0.026637530300454102,253.44165687100033,667.6221213499084,0.00044721359154209495,-0.24766897116322345,1615452282.8284285
70,1615452282.8755505,-0.5,0.2416506949762584,253.44159343175124,667.622085806448,0.00031622775713913137,-0.2476782508868701,1615452282.874928
71,1615452282.9265563,-0.5,0.2796473979685415,253.44153484876733,667.6220557261257,0.00028284272411838174,-0.2476727220852256,1615452282.9265444
72,1615452282.976571,-0.5,0.26420099370171857,253.4414713935112,667.6220190729946,0.00036055513191968197,-0.2476738856962378,1615452282.975745
73,1615452283.0258918,-0.5,0.3903560230141003,253.4414118194836,667.6219867942855,0.00044721359154209495,-0.247666243527762,1615452283.0258172
74,1615452283.0836182,-0.5,0.5652936184558128,253.4413495728513,667.6219656453468,0.00022360679577104747,-0.2477286825421256,1615452283.0829196
75,1615452283.130358,-0.5,0.6993309715240289,253.44135598116557,667.6220076768658,0.00019999999494757506,-0.24773668656971545,1615452283.1289058
76,1615452283.1769984,-0.5,0.6460914072798287,253.4413646415924,667.6220707385801,0.0005656854482367635,-0.2477420491811086,1615452283.175751
77,1615452283.2268088,-0.5,0.6915568253685888,253.4413666591281,667.6221350189297,0.0006403124425560236,-0.2477406932871726,1615452283.225828
78,1615452283.2759836,-0.5,0.5634294015277407,253.44136204459937,667.6222016280518,0.0007211102638393639,-0.2477394717486825,1615452283.274958
79,1615452283.326282,-0.5,0.4024980915333376,253.44136224739486,667.6222714828327,0.0008602325106039642,-0.24774619391920324,1615452283.3248384
80,1615452283.3771176,-0.5,0.2579586966016625,253.4413672856754,667.6223456929438,0.000670820358209312,-0.24773266754768705,1615452283.3758593
81,1615452283.425759,-0.5,0.18143785805474266,253.4413656554534,667.6224200143479,0.001000000047497451,-0.2477398167304625,1615452283.424838
82,1615452283.4758382,-0.5,0.12155269607025493,253.44136386259925,667.6224843570963,0.0007810249226167798,-0.24774320945854197,1615452283.475827
83,1615452283.5262554,-0.5,0.3073097908470981,253.44136036996497,667.622560926713,0.0009848857298493383,-0.2477433229049436,1615452283.525192
84,1615452283.5753849,-0.5,0.46842216561364,253.44136375619564,667.6226506880485,0.0009055385016836227,-0.24773328151961135,1615452283.5742474
85,1615452283.6259305,-0.5,0.605123042670521,253.44137078768108,667.6227304115891,0.0010198039235547183,-0.2477279021356039,1615452283.624892
86,1615452283.6796498,-0.5,0.559310351248217,253.4413797780289,667.6228134273551,0.0010049875127151608,-0.2477359754876717,1615452283.6758487
87,1615452283.7261224,-0.5,0.42786243001344737,253.44138787384145,667.6228997847065,0.0013000000035390258,-0.24774903432038764,1615452283.7247818
88,1615452283.7768474,-0.5,0.3225267557284565,253.44139043876203,667.6229973230511,0.001360147027298808,-0.2477448510279701,1615452283.7757065
89,1615452283.8264413,-0.5,0.2132178060498174,253.44139296456703,667.6230926429853,0.0012000000569969413,-0.24773800022668355,1615452283.8254907
90,1615452283.8760118,-0.5,0.31711811818266633,253.4413992848131,667.6231867917812,0.0012041594600304961,-0.24774901772230665,1615452283.875933
91,1615452283.9271884,-0.5,0.4332366094701653,253.44141318171748,667.6232785978355,0.0013000000035390258,-0.2477373249238893,1615452283.9264305
92,1615452283.976704,-0.5,0.38848042446902825,253.44143487745896,667.6233813641593,0.0015033296076580882,-0.24774498747781096,1615452283.9757507
93,1615452284.0263968,-0.5,0.30865698022753285,253.44145300379026,667.6234986046329,0.0019000000320374968,-0.2477425970748676,1615452284.0248454
94,1615452284.0829976,-0.5,0.22127737760300875,253.44146893289872,667.6235981378704,0.002000000094994902,-0.2477006777045331,1615452284.0821328
95,1615452284.1285415,-0.5,0.2908873721872413,253.4414521789877,667.6234487188049,0.0015132746193557976,-0.2477031846082042,1615452284.1275866
96,1615452284.1765802,-0.5,0.3934714181658121,253.44143385114148,667.6233192845248,0.001603121985681355,-0.2476948708544856,1615452284.1756494
97,1615452284.2275634,-0.5,0.3709090373097895,253.4414126489428,667.6231887894683,0.0014035669155418873,-0.2477034058810469,1615452284.2265835
98,1615452284.2757616,-0.5,0.3078556937978114,253.44139435782563,667.6230615717359,0.0015033296076580882,-0.24770971076079665,1615452284.2744565
99,1615452284.3260686,-0.5,0.23034958700677494,253.44137527956627,667.6229443480261,0.0018439089180901649,-0.2477228104167639,1615452284.325818
100,1615452284.3756502,-0.5,0.15460022777986376,253.4413549170131,667.6228071846998,0.0015132746193557976,-0.2477030551745871,1615452284.374719
101,1615452284.4291651,-0.5,0.19004802909154314,253.4413253671373,667.6226901346818,0.0014142135623842476,-0.2477021563649288,1615452284.4279466
102,1615452284.4759936,-0.5,0.3119204654474196,253.4412874695845,667.6225865264422,0.0018384775612503288,-0.2477110988560573,1615452284.4748757
103,1615452284.5271199,-0.5,0.2770092437945585,253.44124958798056,667.622484028805,0.0017464249394834044,-0.2477065628849577,1615452284.5271072
104,1615452284.5758364,-0.5,0.4217050300095989,253.44120947248302,667.6223616087809,0.0014866068959236145,-0.2476983784426832,1615452284.5746126
105,1615452284.6261342,-0.5,0.3949516467674936,253.441164966207,667.6222614380531,0.0014866068959236145,-0.2477056633248079,1615452284.6261024
106,1615452284.6809325,-0.5,0.4899094285899328,253.44112823810428,667.6221711179243,0.0016763054300099613,-0.2476974060150371,1615452284.680903
107,1615452284.7262626,-0.5,0.4136322918140224,253.44110024510883,667.6220906344242,0.0016278820112347605,-0.2477216057381544,1615452284.7256346
108,1615452284.7760663,-0.5,0.29559170869666257,253.44106617372017,667.621988073457,0.0015811388147994876,-0.2477354574739497,1615452284.7748654
109,1615452284.827255,-0.5,0.1780916440810579,253.44102679146454,667.621909994632,0.0017464249394834044,-0.24774113379082266,1615452284.826352
110,1615452284.8798811,-0.5,0.07818402718291292,253.44098839769143,667.6218341179192,0.0014866068959236145,-0.2477431649351929,1615452284.8759527
111,1615452284.9261422,-0.5,-0.00173021347837142,253.44095094001383,667.6217571166344,0.001523154671303928,-0.2477458597410113,1615452284.9251099
112,1615452284.9783227,-0.5,-0.03904588128232277,253.44091968785503,667.6216522911564,0.0010440306505188346,-0.2477495050705935,1615452284.9769983
113,1615452285.026618,-0.5,-0.07880711255061512,253.4408867310267,667.6215596906841,0.0008062257547862827,-0.2477608411935249,1615452285.0252092
114,1615452285.0798082,-0.5,-0.11126708003133877,253.44085736444686,667.6214537257329,0.0009219544590450824,-0.24764031510838064,1615452285.0788114
115,1615452285.1294718,-0.5,-0.13533193850808675,253.4409044861095,667.6214241166598,0.0012206556275486946,-0.24763798278999466,1615452285.1285725
116,1615452285.1800873,-0.5,-0.15215682442055195,253.44096297875512,667.6213909927757,0.0008485281141474843,-0.2476401660049025,1615452285.1776915
117,1615452285.2268836,-0.5,-0.16486972671394562,253.4410102861002,667.6213724687697,0.001000000047497451,-0.2476327798587746,1615452285.22585
118,1615452285.2775905,-0.5,-0.17443273123382275,253.4410520074889,667.6213617990725,0.001063014613464475,-0.2476371742313119,1615452285.2765672
119,1615452285.325963,-0.5,-0.18143643797982575,253.44109471997945,667.6213533300906,0.001081665395759046,-0.2476399322704091,1615452285.3247745
120,1615452285.3767526,-0.5,-0.18648711671120324,253.44114596344295,667.621342503,0.001000000047497451,-0.24763634607258184,1615452285.3758602
