Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,longitude,latitude,easting,northing,height,speed,yaw,pitch,roll
1622864306.7083778,580814,1622864306,680000067,map,121.17674030458,31.27988222771,255.7294857946108,-316.68267889646813,0.0,13.218938827514648,2.3433119047685533,0.0,0.0
1622864306.7187319,580815,1622864306,690000057,map,121.17673931186,31.27988306666,255.63650759973098,-316.5881140935235,0.0,13.22891902923584,2.3434023428260167,0.0,0.0
1622864306.72824,580816,1622864306,700000048,map,121.17673832269,31.2798839063,255.54386866174173,-316.49347838480026,0.0,13.228349685668945,2.3434703125269807,0.0,0.0
1622864306.741599,580817,1622864306,710000038,map,121.17673733368,31.27988474583,255.4512447542511,-316.3988551213406,0.0,13.22714614868164,2.3435409596677363,0.0,0.0
1622864306.7487247,580818,1622864306,720000029,map,121.17673634359,31.27988558586,255.35851894045481,-316.3041747305542,0.0,13.23210620880127,2.3436253079572804,0.0,0.0
1622864306.7588985,580819,1622864306,730000019,map,121.1767353523,31.27988642385,255.26567514182534,-316.20971859479323,0.0,13.225242614746094,2.343732155129132,0.0,0.0
1622864306.768896,580820,1622864306,740000010,map,121.17673436287,31.27988726339,255.17301127151586,-316.11509356088936,0.0,13.225669860839844,2.3438357597061263,0.0,0.0
1622864306.7777302,580821,1622864306,750000000,map,121.17673337399,31.27988810246,255.08039890707005,-316.02052149316296,0.0,13.22673225402832,2.3439510046867533,0.0,0.0
1622864306.7888308,580822,1622864306,759999990,map,121.17673238543,31.27988894146,254.98781688173767,-315.92595768673345,0.0,13.221778869628906,2.344070902750073,0.0,0.0
1622864306.798528,580823,1622864306,769999981,map,121.17673139266,31.27988978018,254.89483351865783,-315.8314182953909,0.0,13.230842590332031,2.344286011456241,0.0,0.0
1622864306.8089056,580824,1622864306,779999971,map,121.17673040334,31.27989061954,254.80217979790177,-315.73681338410825,0.0,13.232399940490723,2.3444498059116055,0.0,0.0
1622864306.8186638,580825,1622864306,789999962,map,121.17672941424,31.27989145865,254.7095465682214,-315.64223653124645,0.0,13.227166175842285,2.3446399500390194,0.0,0.0
1622864306.8290894,580826,1622864306,799999952,map,121.17672842489,31.27989229767,254.6168893717113,-315.54766926169395,0.0,13.22540283203125,2.3448397311589777,0.0,0.0
1622864306.8400695,580827,1622864306,809999943,map,121.17672743305,31.27989313553,254.52399298304226,-315.45322666689754,0.0,13.225264549255371,2.3450615687551846,0.0,0.0
1622864306.8494298,580828,1622864306,819999933,map,121.17672644375,31.27989397442,254.43134031188674,-315.35867388546467,0.0,13.224844932556152,2.345293418118487,0.0,0.0
1622864306.8592114,580829,1622864306,829999924,map,121.17672545412,31.27989481336,254.33865631639492,-315.26411503972486,0.0,13.226265907287598,2.3455377212961195,0.0,0.0
1622864306.8692393,580830,1622864306,839999914,map,121.17672446466,31.27989565197,254.24598790268647,-315.169593044091,0.0,13.225848197937012,2.3457888686427872,0.0,0.0
1622864306.8780236,580831,1622864306,849999905,map,121.17672347228,31.27989648939,254.15303930133814,-315.075198372826,0.0,13.228126525878906,2.346057575624888,0.0,0.0
1622864306.8887284,580832,1622864306,859999895,map,121.17672248246,31.27989732777,254.06033619574737,-314.98070130543783,0.0,13.227996826171875,2.346351113929854,0.0,0.0
1622864306.8983269,580833,1622864306,869999886,map,121.17672149342,31.27989816553,253.96770621830365,-314.8862741962075,0.0,13.225310325622559,2.3466484574714683,0.0,0.0
1622864306.9085398,580834,1622864306,880000114,map,121.17672050361,31.27989900371,253.87500369932968,-314.79179931571707,0.0,13.224679946899414,2.346968414528616,0.0,0.0
1622864306.918279,580835,1622864306,890000105,map,121.17671951093,31.27989984024,253.7820249123033,-314.6975028277375,0.0,13.226261138916016,2.34729697597171,0.0,0.0
1622864306.9289072,580836,1622864306,900000095,map,121.1767185204,31.27990067829,253.68925361067522,-314.60304122325033,0.0,13.229103088378906,2.3476391560793313,0.0,0.0
1622864306.9397957,580837,1622864306,910000086,map,121.17671753072,31.27990151551,253.59656171442475,-314.5086729656905,0.0,13.225502014160156,2.347987085720387,0.0,0.0
1622864306.9494336,580838,1622864306,920000076,map,121.17671654109,31.2799023526,253.50387434428558,-314.4143191957846,0.0,13.220196723937988,2.348333151698867,0.0,0.0
1622864306.9600172,580839,1622864306,930000067,map,121.17671554797,31.27990318844,253.41085240704706,-314.3200985044241,0.0,13.225679397583008,2.3487326904117456,0.0,0.0
1622864306.9690711,580840,1622864306,940000057,map,121.17671455712,31.27990402549,253.318048814137,-314.2257472467609,0.0,13.225980758666992,2.3491320730921874,0.0,0.0
1622864306.978011,580841,1622864306,950000048,map,121.1767135667,31.27990486195,253.2252850777586,-314.13146207202226,0.0,13.223373413085938,2.3495461185280226,0.0,0.0
1622864306.9890332,580842,1622864306,960000038,map,121.17671257547,31.2799056986,253.13244457734982,-314.03715455858037,0.0,13.222330093383789,2.3499699154674545,0.0,0.0
1622864306.9982166,580843,1622864306,970000029,map,121.17671158111,31.2799065337,253.03930323157692,-313.94301394512877,0.0,13.226476669311523,2.350423902099997,0.0,0.0
1622864307.0123777,580844,1622864306,980000019,map,121.1767105898,31.27990736947,252.9464535007719,-313.8488038573414,0.0,13.225364685058594,2.3508800174582674,0.0,0.0
1622864307.0180597,580845,1622864306,990000010,map,121.17670959823,31.27990820523,252.85357900243253,-313.754594466649,0.0,13.219502449035645,2.351336850129407,0.0,0.0
1622864307.0332916,580846,1622864307,0,map,121.17670860629,31.27990904063,252.76066861790605,-313.66042440291494,0.0,13.222502708435059,2.3518041715661266,0.0,0.0
1622864307.0522544,580847,1622864307,9999990,map,121.17670761119,31.27990987437,252.66745433269534,-313.5664333854802,0.0,13.22298812866211,2.3523113205960704,0.0,0.0
1622864307.060366,580848,1622864307,19999981,map,121.17670661819,31.27991070936,252.57444228016539,-313.4723071013577,0.0,13.223165512084961,2.3528189414757787,0.0,0.0
1622864307.0662234,580849,1622864307,29999971,map,121.17670562512,31.27991154395,252.48142282967456,-313.3782250499353,0.0,13.223194122314453,2.353316745105338,0.0,0.0
1622864307.0792665,580850,1622864307,39999962,map,121.17670463481,31.27991237739,252.3886640499113,-313.284274823498,0.0,13.223013877868652,2.353769000283995,0.0,0.0
1622864307.0891228,580851,1622864307,49999952,map,121.17670364329,31.27991321127,252.2957908747485,-313.19027391728014,0.0,13.23199462890625,2.3542978650844657,0.0,0.0
1622864307.0999277,580852,1622864307,59999943,map,121.17670265208,31.27991404326,252.20294375438243,-313.0964830140583,0.0,13.226412773132324,2.354844434801575,0.0,0.0
1622864307.1090853,580853,1622864307,69999933,map,121.17670166049,31.27991487585,252.11006155470386,-313.0026249983348,0.0,13.224056243896484,2.355378083217913,0.0,0.0
1622864307.1178954,580854,1622864307,79999924,map,121.17670066736,31.27991570866,252.01703313871985,-312.908740173094,0.0,13.231136322021484,2.3559083289752474,0.0,0.0
1622864307.1269135,580855,1622864307,89999914,map,121.17669967443,31.27991653938,251.92401993845124,-312.8150873463601,0.0,13.227575302124023,2.3564686169104636,0.0,0.0
1622864307.1362476,580856,1622864307,99999905,map,121.17669868042,31.27991737112,251.83090578234987,-312.72131974902004,0.0,13.230339050292969,2.357000167126881,0.0,0.0
1622864307.1470525,580857,1622864307,109999895,map,121.17669768607,31.27991820248,251.7377585618524,-312.62759373895824,0.0,13.22983169555664,2.357544385780769,0.0,0.0
